M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
I,0.16,0.11,0.025,0.018,0.0065,0.0055,0.005,3
F,0.4,0.305,0.16,0.368,0.173,0.0705,0.105,7
I,0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,4
I,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07,6
I,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07,6
I,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10
M,0.59,0.455,0.145,1.073,0.475,0.19,0.285,14
I,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5
F,0.435,0.325,0.11,0.4335,0.178,0.0985,0.155,7
M,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11
M,0.6,0.46,0.155,0.6655,0.285,0.149,0.269,11
F,0.335,0.22,0.07,0.17,0.076,0.0365,0.05,6
F,0.655,0.515,0.18,1.412,0.6195,0.2485,0.497,11
I,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,7
I,0.45,0.35,0.11,0.514,0.253,0.1045,0.14,8
M,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,9
M,0.615,0.49,0.17,1.145,0.4915,0.208,0.343,13
I,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315,5
F,0.37,0.275,0.085,0.2405,0.104,0.0535,0.07,5
F,0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125,10
M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9
F,0.49,0.37,0.105,0.5265,0.249,0.1005,0.148,7
F,0.75,0.565,0.215,1.938,0.7735,0.4825,0.575,11
I,0.375,0.28,0.09,0.215,0.084,0.06,0.055,6
M,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11
M,0.65,0.505,0.19,1.274,0.59,0.23,0.391,11
M,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17
M,0.53,0.41,0.14,0.681,0.3095,0.1415,0.1835,6
I,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,8
F,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,10
I,0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,6
F,0.655,0.515,0.18,1.412,0.6195,0.2485,0.497,11
F,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8
I,0.435,0.325,0.12,0.346,0.159,0.084,0.095,7
M,0.525,0.415,0.135,0.7945,0.394,0.189,0.202,7
I,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4
F,0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,14
F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,9
I,0.24,0.175,0.055,0.0705,0.025,0.014,0.021,5
I,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,9
M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10
M,0.58,0.445,0.16,0.984,0.49,0.201,0.27,9
I,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10
I,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6
F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11
I,0.495,0.375,0.115,0.507,0.241,0.103,0.15,8
I,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,11
F,0.57,0.465,0.18,0.9995,0.405,0.277,0.295,16
M,0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8
F,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10
M,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12
I,0.24,0.17,0.05,0.0545,0.0205,0.016,0.0155,5
I,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7
F,0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17
I,0.205,0.15,0.055,0.042,0.0255,0.015,0.012,5
I,0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,6
I,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9
M,0.385,0.31,0.1,0.2845,0.1065,0.075,0.1,11
I,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054,6
M,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245,10
I,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,6
M,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12
F,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15
M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11
M,0.645,0.505,0.165,1.307,0.4335,0.262,0.52,10
I,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,7
I,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10
M,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12
F,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9
F,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855,12
I,0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,6
M,0.66,0.51,0.18,1.261,0.5,0.2335,0.339,10
I,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,8
M,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,12
M,0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,12
F,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12
I,0.24,0.175,0.055,0.0705,0.025,0.014,0.021,5
M,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10
M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
F,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,8
F,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15
F,0.725,0.53,0.19,1.7315,0.83,0.398,0.405,11
M,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11
M,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,14
M,0.5,0.37,0.15,1.0615,0.494,0.223,0.296,9
F,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10
I,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10
I,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4
I,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8
M,0.58,0.465,0.145,0.887,0.4405,0.1655,0.265,11
F,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,19
I,0.365,0.295,0.095,0.25,0.1075,0.0545,0.08,9
M,0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10
I,0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525,9
M,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,5
M,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,10
I,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,8
M,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16
F,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12
F,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,12
M,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8
I,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7
I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
M,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10
I,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7
M,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,10
M,0.575,0.445,0.16,0.839,0.4005,0.198,0.239,9
F,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12
M,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,10
M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11
I,0.395,0.31,0.095,0.313,0.131,0.072,0.093,7
I,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,8
I,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,10
M,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14
M,0.625,0.485,0.17,1.437,0.5855,0.293,0.475,11
F,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,11
M,0.545,0.41,0.14,0.737,0.349,0.15,0.212,9
I,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,7
F,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,9
F,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,10
F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10
F,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,13
I,0.51,0.4,0.145,0.5775,0.231,0.143,0.177,9
I,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,8
M,0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,8
F,0.435,0.35,0.105,0.4195,0.194,0.1005,0.13,7
F,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,9
M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22
M,0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,7
M,0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,11
I,0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215,9
F,0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,14
I,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,10
M,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15
M,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,8
F,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10
M,0.595,0.455,0.145,0.942,0.43,0.182,0.277,11
I,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6
F,0.585,0.46,0.165,1.058,0.486,0.25,0.294,9
M,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11
I,0.235,0.16,0.04,0.048,0.0185,0.018,0.015,5
M,0.68,0.54,0.19,1.623,0.7165,0.354,0.4715,12
I,0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725,8
I,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,10
F,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18
F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12
F,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7
M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9
I,0.38,0.29,0.085,0.2285,0.088,0.0465,0.075,7
M,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,9
F,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7
M,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10
I,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,8
F,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12
M,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,10
I,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
I,0.515,0.385,0.125,0.6115,0.3175,0.1265,0.15,8
M,0.505,0.4,0.13,0.764,0.3035,0.189,0.2175,11
F,0.49,0.37,0.105,0.5265,0.249,0.1005,0.148,7
M,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,8
M,0.595,0.455,0.15,1.044,0.518,0.2205,0.27,9
F,0.61,0.47,0.145,1.153,0.403,0.296,0.32,14
M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
M,0.33,0.245,0.085,0.171,0.0655,0.0365,0.055,11
I,0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,6
M,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9
M,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9
F,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,11
M,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,7
M,0.645,0.52,0.175,1.636,0.779,0.342,0.432,11
M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9
M,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8
F,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,11
M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11
M,0.46,0.375,0.13,0.5735,0.2505,0.119,0.195,9
M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14
F,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,10
F,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,15
F,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23,12
F,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14
F,0.66,0.565,0.195,1.7605,0.692,0.3265,0.5,16
I,0.55,0.425,0.15,0.7665,0.339,0.176,0.21,8
F,0.585,0.465,0.17,0.9915,0.3865,0.224,0.265,12
M,0.6,0.46,0.155,0.6655,0.285,0.149,0.269,11
F,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,9
F,0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,11
F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
M,0.53,0.405,0.125,0.6515,0.2715,0.1605,0.186,7
M,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,10
M,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,8
F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17
M,0.645,0.505,0.165,1.307,0.4335,0.262,0.52,10
M,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13
F,0.515,0.425,0.135,0.712,0.2665,0.1605,0.25,11
F,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,9
I,0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8
M,0.64,0.515,0.165,1.369,0.632,0.3415,0.358,10
M,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10
F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16
F,0.52,0.41,0.115,0.807,0.2855,0.179,0.235,12
F,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,9
M,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
F,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,10
M,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,9
I,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,8
I,0.23,0.17,0.05,0.057,0.026,0.013,0.016,5
I,0.275,0.205,0.07,0.1055,0.495,0.019,0.0315,5
M,0.625,0.5,0.175,1.0565,0.4615,0.258,0.305,10
I,0.62,0.47,0.155,0.966,0.447,0.171,0.284,11
M,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10
F,0.57,0.445,0.155,0.733,0.282,0.159,0.235,14
M,0.65,0.51,0.175,1.446,0.6485,0.2705,0.45,12
F,0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8
F,0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,10
F,0.555,0.455,0.18,0.958,0.296,0.195,0.39,14
M,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13
M,0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,10
I,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7
I,0.405,0.3,0.12,0.324,0.1265,0.07,0.11,7
M,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8
I,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184,8
F,0.58,0.475,0.135,0.925,0.391,0.165,0.275,14
M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10
I,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6
I,0.275,0.195,0.065,0.106,0.054,0.02,0.028,6
F,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,10
I,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7
I,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,9
F,0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,10
F,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,12
F,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,13
M,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9
F,0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,11
F,0.47,0.355,0.13,0.5465,0.2005,0.126,0.185,14
I,0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215,9
M,0.66,0.51,0.165,1.6375,0.7685,0.3545,0.3925,14
M,0.525,0.415,0.135,0.7945,0.394,0.189,0.202,7
I,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,8
F,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8
M,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19
F,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9
I,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10
F,0.625,0.495,0.165,1.262,0.507,0.318,0.39,10
M,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9
M,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,8
F,0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14
F,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,10
I,0.44,0.34,0.12,0.438,0.2115,0.083,0.12,9
M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10
M,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.3325,11
M,0.695,0.55,0.195,1.6645,0.727,0.36,0.445,11
M,0.55,0.45,0.13,0.92,0.378,0.2385,0.29,11
I,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07,6
M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
I,0.545,0.43,0.15,0.742,0.3525,0.158,0.208,10
I,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8
F,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,12
F,0.705,0.535,0.18,1.685,0.693,0.42,0.4045,12
M,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,11
F,0.725,0.575,0.175,2.124,0.765,0.4515,0.85,20
F,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,22
I,0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525,9
F,0.44,0.34,0.14,0.482,0.186,0.1085,0.16,9
I,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,9
F,0.505,0.405,0.16,0.6835,0.271,0.145,0.215,10
I,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,6
M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10
M,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,20
F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,9
F,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10
M,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9
M,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,10
F,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,11
I,0.255,0.185,0.07,0.075,0.028,0.018,0.025,6
M,0.46,0.38,0.135,0.482,0.207,0.1225,0.145,10
I,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,13
I,0.365,0.27,0.085,0.205,0.078,0.0485,0.07,7
F,0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11
M,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11
M,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
M,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,10
M,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9
I,0.55,0.425,0.15,0.7665,0.339,0.176,0.21,8
M,0.39,0.285,0.095,0.271,0.11,0.06,0.08,8
F,0.51,0.395,0.12,0.6175,0.262,0.122,0.193,12
M,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10
I,0.465,0.34,0.11,0.346,0.1425,0.073,0.113,11
I,0.41,0.305,0.095,0.2625,0.1,0.0515,0.09,6
I,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,9
M,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,10
I,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4
I,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6
I,0.28,0.215,0.07,0.124,0.063,0.0215,0.03,6
I,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8
M,0.58,0.45,0.15,0.927,0.276,0.1815,0.36,14
I,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,8
M,0.545,0.41,0.14,0.737,0.349,0.15,0.212,9
I,0.525,0.395,0.12,0.608,0.297,0.1395,0.1405,8
I,0.51,0.395,0.13,0.6025,0.281,0.143,0.162,7
F,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15
I,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695,9
I,0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725,8
F,0.34,0.255,0.085,0.204,0.097,0.021,0.05,6
F,0.335,0.22,0.07,0.17,0.076,0.0365,0.05,6
I,0.475,0.365,0.1,0.1315,0.2025,0.0875,0.123,7
F,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10
I,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,9
F,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353,9
F,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17
I,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,9
M,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,7
I,0.255,0.185,0.06,0.0925,0.039,0.021,0.025,6
F,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23
I,0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,13
I,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,3
F,0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8
