M,0.55,0.44,0.16,0.991,0.348,0.168,0.375,20
M,0.57,0.455,0.175,1.02,0.4805,0.2145,0.29,9
I,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027,5
M,0.45,0.33,0.105,0.4955,0.2575,0.082,0.129,8
M,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,10
F,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,8
M,0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,11
I,0.41,0.325,0.1,0.3245,0.132,0.072,0.106,6
I,0.395,0.31,0.085,0.317,0.153,0.0505,0.0935,7
F,0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,14
I,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,10
F,0.57,0.44,0.125,0.865,0.3675,0.1725,0.27,12
I,0.395,0.31,0.085,0.317,0.153,0.0505,0.0935,7
I,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10
I,0.565,0.42,0.155,0.743,0.31,0.186,0.231,9
I,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,6
F,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,11
F,0.57,0.47,0.14,0.871,0.385,0.211,0.2315,10
M,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25,13
I,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935,6
F,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,7
M,0.55,0.45,0.155,0.7895,0.343,0.159,0.25,12
F,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,12
M,0.615,0.485,0.215,0.9615,0.422,0.176,0.29,11
M,0.495,0.395,0.12,0.553,0.224,0.1375,0.167,8
I,0.445,0.33,0.12,0.347,0.12,0.084,0.105,11
M,0.4,0.31,0.11,0.314,0.138,0.057,0.1,11
M,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,12
M,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,8
I,0.47,0.4,0.16,0.51,0.1615,0.073,0.198,14
M,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12
M,0.55,0.44,0.16,0.991,0.348,0.168,0.375,20
F,0.71,0.55,0.17,1.614,0.743,0.345,0.45,11
F,0.505,0.4,0.125,0.583,0.246,0.13,0.175,7
M,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9
M,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,10
F,0.61,0.47,0.16,1.0745,0.4925,0.236,0.29,8
F,0.45,0.325,0.135,0.438,0.1805,0.1165,0.11,9
F,0.7,0.555,0.22,1.666,0.647,0.4285,0.455,11
M,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,12
I,0.355,0.275,0.085,0.22,0.092,0.06,0.15,8
M,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,13
M,0.425,0.34,0.12,0.388,0.149,0.087,0.125,10
F,0.535,0.45,0.135,0.8075,0.322,0.181,0.25,13
M,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,13
M,0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11
F,0.505,0.39,0.115,0.66,0.3045,0.1555,0.175,8
F,0.64,0.48,0.195,1.1435,0.4915,0.2345,0.353,9
M,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,14
I,0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196,11
I,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,6
M,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,15
F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,10
M,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8
I,0.595,0.46,0.15,0.8335,0.377,0.1925,0.235,8
M,0.415,0.315,0.125,0.388,0.068,0.09,0.125,12
M,0.61,0.475,0.155,1.168,0.554,0.239,0.3295,10
M,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,9
M,0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665,16
F,0.55,0.44,0.125,0.765,0.33,0.2125,0.245,9
M,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16
M,0.53,0.425,0.11,0.739,0.237,0.161,0.295,13
M,0.66,0.505,0.165,1.374,0.589,0.351,0.345,10
F,0.62,0.49,0.16,1.056,0.493,0.244,0.2725,9
F,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10
M,0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835,10
I,0.535,0.39,0.125,0.599,0.2595,0.149,0.169,9
F,0.535,0.4,0.15,0.8045,0.3345,0.2125,0.21,13
F,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,14
M,0.565,0.415,0.125,0.667,0.302,0.1545,0.185,7
M,0.435,0.335,0.11,0.4385,0.2075,0.0715,0.1315,7
M,0.58,0.465,0.15,0.9065,0.371,0.1965,0.29,8
I,0.385,0.3,0.095,0.302,0.152,0.0615,0.0735,7
M,0.57,0.44,0.095,0.827,0.3395,0.2215,0.235,8
I,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,7
I,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11
F,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38,14
I,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,7
I,0.525,0.4,0.11,0.6275,0.3015,0.126,0.18,8
M,0.575,0.45,0.165,0.9215,0.3275,0.225,0.256,12
M,0.71,0.565,0.2,1.601,0.706,0.321,0.45,11
M,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,6
F,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19
M,0.55,0.41,0.15,0.785,0.282,0.186,0.275,12
I,0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,11
M,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11
F,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41,10
M,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12
M,0.6,0.46,0.17,1.1805,0.456,0.337,0.329,11
M,0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10
F,0.55,0.47,0.15,0.897,0.377,0.184,0.29,9
F,0.565,0.455,0.175,1.013,0.342,0.207,0.35,19
F,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9
F,0.625,0.5,0.16,1.217,0.5725,0.207,0.355,11
F,0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,10
I,0.275,0.205,0.08,0.096,0.036,0.0185,0.03,6
F,0.505,0.385,0.135,0.6185,0.251,0.1175,0.2,12
I,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,10
I,0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655,10
I,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6
M,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,14
F,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,8
M,0.695,0.56,0.19,1.494,0.588,0.3425,0.485,15
I,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,3
F,0.47,0.36,0.13,0.472,0.182,0.114,0.15,10
M,0.52,0.415,0.175,0.753,0.258,0.171,0.255,8
M,0.58,0.45,0.14,1.013,0.38,0.216,0.36,14
I,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4
I,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7
I,0.49,0.375,0.125,0.5445,0.279,0.115,0.13,8
F,0.445,0.33,0.105,0.4525,0.18,0.103,0.123,9
M,0.63,0.495,0.16,1.093,0.497,0.221,0.315,12
F,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8
M,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,7
M,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,8
M,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,12
M,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,12
M,0.69,0.55,0.195,1.777,0.769,0.38,0.4305,11
I,0.56,0.42,0.14,0.837,0.414,0.214,0.2,8
F,0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,13
M,0.535,0.435,0.15,0.717,0.3475,0.1445,0.194,9
I,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6
M,0.575,0.435,0.14,0.8455,0.401,0.191,0.222,9
F,0.54,0.42,0.14,0.805,0.369,0.1725,0.21,11
I,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7
F,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,10
F,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,12
I,0.385,0.28,0.095,0.257,0.119,0.059,0.07,7
M,0.585,0.465,0.16,0.9555,0.4595,0.236,0.265,7
I,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15,9
M,0.465,0.36,0.105,0.488,0.188,0.0845,0.19,10
M,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,12
F,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,10
I,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,6
M,0.55,0.425,0.16,0.793,0.343,0.2035,0.215,9
M,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,6
I,0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085,6
M,0.635,0.52,0.175,1.292,0.6,0.269,0.367,11
I,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15
M,0.425,0.34,0.12,0.388,0.149,0.087,0.125,10
M,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11
I,0.255,0.19,0.06,0.086,0.04,0.0185,0.025,5
M,0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,10
M,0.565,0.455,0.185,0.9265,0.354,0.1575,0.375,16
M,0.495,0.375,0.115,0.6245,0.282,0.143,0.155,6
I,0.375,0.28,0.085,0.2145,0.0855,0.0485,0.072,7
F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,10
I,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,8
I,0.42,0.305,0.1,0.3415,0.1645,0.0775,0.086,7
I,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8
I,0.5,0.385,0.11,0.596,0.3015,0.104,0.151,8
M,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,8
F,0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12
I,0.465,0.355,0.09,0.4325,0.2005,0.074,0.1275,9
F,0.7,0.555,0.22,1.666,0.647,0.4285,0.455,11
M,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14
I,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03,5
M,0.695,0.55,0.22,1.5515,0.566,0.3835,0.445,13
F,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,8
M,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,9
I,0.585,0.475,0.16,1.0505,0.48,0.234,0.285,10
I,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4
I,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16,7
I,0.55,0.42,0.155,0.912,0.495,0.1805,0.205,9
I,0.515,0.39,0.125,0.5705,0.238,0.1265,0.185,8
M,0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115,11
F,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265,11
I,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7
M,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10
M,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,14
F,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,9
I,0.485,0.355,0.12,0.5085,0.21,0.122,0.135,9
I,0.395,0.27,0.1,0.2985,0.1445,0.061,0.082,5
F,0.61,0.48,0.175,1.0675,0.391,0.216,0.42,15
I,0.575,0.45,0.135,0.8245,0.3375,0.2115,0.239,11
I,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15
M,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14
F,0.545,0.44,0.15,0.9475,0.366,0.239,0.275,8
I,0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14
M,0.335,0.265,0.105,0.222,0.0935,0.056,0.075,7
I,0.545,0.425,0.14,0.8145,0.305,0.231,0.244,10
I,0.345,0.27,0.11,0.2135,0.082,0.0545,0.07,7
M,0.62,0.485,0.145,1.003,0.4655,0.2195,0.28,11
M,0.55,0.44,0.135,0.879,0.368,0.2095,0.265,10
M,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11
F,0.695,0.56,0.185,1.7715,0.8195,0.331,0.437,10
M,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,10
M,0.595,0.455,0.15,0.886,0.4315,0.201,0.223,10
M,0.465,0.355,0.105,0.4795,0.227,0.124,0.125,8
F,0.69,0.54,0.185,1.5715,0.6935,0.318,0.47,15
F,0.545,0.43,0.16,0.844,0.3945,0.1855,0.231,9
I,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,6
M,0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11
F,0.615,0.5,0.165,1.1765,0.488,0.244,0.345,17
I,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8
I,0.43,0.32,0.11,0.3675,0.1675,0.102,0.105,8
F,0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17
M,0.44,0.365,0.125,0.516,0.2155,0.114,0.155,10
F,0.57,0.425,0.13,0.782,0.3695,0.1745,0.1965,8
F,0.69,0.58,0.195,1.658,0.708,0.3615,0.4715,10
F,0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,15
F,0.51,0.385,0.135,0.632,0.282,0.145,0.17,8
F,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12
M,0.695,0.53,0.19,1.726,0.7625,0.436,0.455,11
I,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8
F,0.66,0.505,0.185,1.528,0.69,0.3025,0.441,11
F,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9
M,0.475,0.36,0.1,0.4285,0.1965,0.099,0.112,7
F,0.58,0.445,0.135,0.95,0.484,0.182,0.2325,8
I,0.375,0.29,0.095,0.2875,0.123,0.0605,0.08,6
I,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8
M,0.595,0.46,0.17,1.1295,0.57,0.2555,0.265,10
I,0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18
I,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,9
I,0.345,0.255,0.085,0.2005,0.105,0.037,0.05,5
I,0.31,0.235,0.09,0.127,0.048,0.031,0.04,6
I,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6
F,0.65,0.5,0.185,1.4415,0.741,0.2955,0.341,9
M,0.63,0.485,0.18,1.2435,0.5175,0.308,0.37,11
M,0.61,0.48,0.17,1.137,0.4565,0.29,0.347,10
I,0.32,0.235,0.09,0.183,0.098,0.0335,0.042,7
I,0.57,0.44,0.13,0.7665,0.347,0.1785,0.202,10
I,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.189,9
M,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9
M,0.585,0.455,0.145,0.953,0.3945,0.2685,0.258,10
M,0.645,0.49,0.175,1.32,0.6525,0.2375,0.3385,11
M,0.63,0.495,0.16,1.093,0.497,0.221,0.315,12
I,0.555,0.435,0.145,0.6975,0.262,0.1575,0.24,11
I,0.5,0.36,0.12,0.439,0.1875,0.1055,0.1305,8
M,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,10
I,0.45,0.35,0.13,0.547,0.245,0.1405,0.1405,8
F,0.64,0.5,0.175,1.394,0.4935,0.291,0.4,10
