M,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10
M,0.65,0.505,0.19,1.274,0.59,0.23,0.391,11
M,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,11
F,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15
M,0.57,0.435,0.145,0.9055,0.3925,0.2355,0.275,10
M,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,10
I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10
I,0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8
I,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15,6
F,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9
M,0.585,0.46,0.15,1.206,0.581,0.216,0.323,10
F,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,9
I,0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,12
I,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,7
F,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,8
I,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,9
M,0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8
F,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,10
I,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6
M,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9
I,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,6
I,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,8
M,0.625,0.485,0.17,1.437,0.5855,0.293,0.475,11
F,0.58,0.45,0.155,0.93,0.385,0.246,0.265,9
I,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6
I,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5
I,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015,4
F,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9
M,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,10
M,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10
M,0.695,0.55,0.195,1.6645,0.727,0.36,0.445,11
F,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,15
F,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
F,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,11
F,0.625,0.495,0.165,1.262,0.507,0.318,0.39,10
M,0.745,0.585,0.215,2.499,0.9265,0.472,0.7,17
M,0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18
F,0.66,0.565,0.195,1.7605,0.692,0.3265,0.5,16
F,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,7
F,0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8
F,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10
I,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8
F,0.58,0.435,0.155,0.8785,0.425,0.1685,0.2425,10
F,0.53,0.43,0.17,0.775,0.35,0.152,0.235,17
M,0.595,0.455,0.145,0.942,0.43,0.182,0.277,11
F,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,9
F,0.725,0.575,0.175,2.124,0.765,0.4515,0.85,20
I,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,4
F,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9
M,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15
M,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21
M,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,9
M,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11
I,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5
F,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,9
M,0.58,0.455,0.135,0.7955,0.405,0.167,0.204,10
I,0.505,0.395,0.105,0.551,0.248,0.103,0.171,8
M,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475,11
M,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12
M,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,8
F,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15
I,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5
F,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,10
F,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8
I,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,13
F,0.65,0.495,0.16,1.3105,0.577,0.3315,0.355,9
M,0.58,0.445,0.16,0.984,0.49,0.201,0.27,9
F,0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,14
M,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12
M,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245,10
M,0.54,0.415,0.145,0.74,0.2635,0.168,0.245,12
M,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19,11
I,0.315,0.245,0.085,0.1435,0.053,0.0475,0.05,8
M,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,20
F,0.655,0.515,0.155,1.309,0.524,0.346,0.385,11
I,0.54,0.42,0.14,0.74,0.3595,0.159,0.1985,8
I,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,9
M,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,13
M,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,10
M,0.445,0.32,0.12,0.414,0.199,0.09,0.117,7
M,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16
I,0.405,0.3,0.11,0.32,0.172,0.044,0.093,7
M,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,13
I,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10
F,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10
M,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9
I,0.5,0.38,0.135,0.5285,0.226,0.123,0.209,8
F,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,9
M,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,9
F,0.595,0.47,0.155,1.121,0.4515,0.178,0.155,11
F,0.6,0.45,0.14,0.869,0.3425,0.195,0.291,11
I,0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,7
F,0.63,0.48,0.16,1.199,0.5265,0.335,0.315,11
F,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,10
M,0.66,0.515,0.155,1.4415,0.7055,0.3555,0.335,10
F,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,9
I,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,7
I,0.17,0.13,0.095,0.03,0.013,0.008,0.01,4
F,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,22
F,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13
M,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,10
I,0.455,0.335,0.105,0.422,0.229,0.0865,0.1,6
M,0.665,0.515,0.2,1.2695,0.5115,0.2675,0.436,12
M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11
M,0.745,0.585,0.215,2.499,0.9265,0.472,0.7,17
M,0.575,0.455,0.165,0.867,0.3765,0.1805,0.268,8
F,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,10
I,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,9
I,0.41,0.305,0.095,0.2625,0.1,0.0515,0.09,6
M,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475,11
I,0.2,0.155,0.04,0.0435,0.0155,0.009,0.007,4
I,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,8
F,0.53,0.43,0.17,0.775,0.35,0.152,0.235,17
I,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,6
I,0.47,0.385,0.13,0.587,0.264,0.117,0.174,8
F,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10
I,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7
F,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9
F,0.665,0.5,0.15,1.2475,0.4625,0.2955,0.3595,10
F,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8
I,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,8
I,0.36,0.28,0.105,0.199,0.0695,0.045,0.08,9
F,0.595,0.48,0.2,0.975,0.358,0.2035,0.34,15
I,0.615,0.46,0.19,1.066,0.4335,0.226,0.33,13
F,0.635,0.49,0.17,1.2615,0.5385,0.2665,0.38,9
M,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16
M,0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10
M,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,10
F,0.54,0.415,0.15,0.8115,0.3875,0.1875,0.2035,9
I,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,8
M,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,10
F,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,10
M,0.57,0.43,0.12,1.0615,0.348,0.167,0.31,15
I,0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525,9
F,0.57,0.45,0.18,0.908,0.4015,0.217,0.255,9
M,0.615,0.49,0.17,1.145,0.4915,0.208,0.343,13
F,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,10
F,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,9
I,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,5
M,0.57,0.46,0.155,1.0005,0.454,0.205,0.265,11
M,0.55,0.46,0.13,0.7085,0.305,0.1455,0.205,12
I,0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,6
I,0.535,0.42,0.145,0.6885,0.273,0.1515,0.237,9
F,0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,15
F,0.685,0.54,0.16,1.6675,0.833,0.3775,0.475,11
F,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,19
M,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,23
I,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6
M,0.58,0.47,0.165,0.9975,0.3935,0.242,0.33,10
F,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10
F,0.585,0.45,0.17,0.8685,0.3325,0.1635,0.27,22
F,0.755,0.575,0.2,2.073,1.0135,0.4655,0.48,11
M,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17
I,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005,5
I,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,12
I,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7
I,0.485,0.37,0.115,0.637,0.38,0.1335,0.128,7
M,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12
F,0.52,0.43,0.15,0.728,0.302,0.1575,0.235,11
M,0.445,0.32,0.12,0.414,0.199,0.09,0.117,7
M,0.64,0.515,0.165,1.369,0.632,0.3415,0.358,10
F,0.65,0.495,0.16,1.3105,0.577,0.3315,0.355,9
M,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10
F,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,15
F,0.49,0.375,0.15,0.5755,0.22,0.144,0.19,9
M,0.645,0.505,0.165,1.307,0.4335,0.262,0.52,10
F,0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375,11
I,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22,8
M,0.63,0.48,0.15,1.1785,0.5185,0.248,0.3235,8
M,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,7
F,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9
M,0.575,0.445,0.16,0.839,0.4005,0.198,0.239,9
F,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18
I,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,8
M,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19
M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
I,0.405,0.3,0.085,0.3035,0.15,0.0505,0.088,7
F,0.595,0.47,0.155,1.121,0.4515,0.178,0.155,11
I,0.25,0.18,0.06,0.073,0.028,0.017,0.0225,5
I,0.575,0.43,0.13,0.7425,0.2895,0.2005,0.22,8
I,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,9
M,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8
M,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9
I,0.255,0.185,0.07,0.075,0.028,0.018,0.025,6
M,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,18
I,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255,4
M,0.255,0.18,0.065,0.079,0.034,0.014,0.025,5
I,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,7
I,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,6
F,0.57,0.44,0.12,0.803,0.382,0.1525,0.234,9
F,0.58,0.46,0.185,1.017,0.3515,0.2,0.32,10
F,0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845,9
F,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,8
M,0.655,0.52,0.165,1.4095,0.586,0.291,0.405,9
M,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,14
F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21
I,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195,7
F,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,20
M,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9
I,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7
M,0.685,0.51,0.165,1.545,0.686,0.3775,0.4055,10
I,0.295,0.215,0.085,0.128,0.049,0.034,0.04,6
M,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,11
F,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,10
M,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,6
I,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6
M,0.55,0.435,0.14,0.7625,0.327,0.1685,0.259,10
F,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,12
F,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,10
I,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065,6
M,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13
M,0.58,0.46,0.165,1.2275,0.473,0.1965,0.435,16
F,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,9
M,0.72,0.55,0.205,2.165,1.1055,0.525,0.404,10
F,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,9
M,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9
I,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,8
M,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,9
I,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7
I,0.395,0.31,0.095,0.313,0.131,0.072,0.093,7
M,0.635,0.495,0.15,1.081,0.4825,0.242,0.31,11
I,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,8
I,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6
I,0.44,0.34,0.12,0.438,0.2115,0.083,0.12,9
F,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,20
I,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,7
I,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255,9
F,0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15
F,0.645,0.52,0.17,1.197,0.526,0.2925,0.317,11
M,0.28,0.21,0.08,0.1085,0.041,0.0265,0.0345,7
F,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,9
I,0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,8
I,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,6
I,0.215,0.165,0.055,0.059,0.0265,0.0125,0.0185,5
I,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6
M,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,9
M,0.575,0.47,0.165,0.853,0.292,0.179,0.35,16
F,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12
F,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,11
M,0.635,0.495,0.15,1.081,0.4825,0.242,0.31,11
F,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,10
M,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,14
M,0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,10
I,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255,9
M,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372,8
F,0.57,0.45,0.135,0.7805,0.3345,0.185,0.21,8
F,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,9
I,0.31,0.225,0.07,0.1055,0.435,0.015,0.04,5
I,0.62,0.47,0.155,0.966,0.447,0.171,0.284,11
F,0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375,11
M,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,8
M,0.625,0.485,0.17,1.437,0.5855,0.293,0.475,11
I,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,9
I,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10
M,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,10
F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,9
I,0.475,0.365,0.14,0.4545,0.171,0.118,0.158,8
M,0.585,0.46,0.15,1.206,0.581,0.216,0.323,10
F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12
I,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6
I,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,7
I,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7
M,0.61,0.47,0.17,1.1185,0.5225,0.2405,0.31,9
M,0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13
F,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9
M,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,10
M,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8
M,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,10
F,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,9
M,0.695,0.55,0.195,1.6645,0.727,0.36,0.445,11
I,0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,6
F,0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845,9
M,0.555,0.45,0.145,0.915,0.4,0.246,0.285,11
I,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8
M,0.49,0.395,0.14,0.549,0.2215,0.1275,0.15,11
M,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12
F,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,8
M,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10
M,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11
M,0.5,0.37,0.15,1.0615,0.494,0.223,0.296,9
M,0.545,0.41,0.14,0.737,0.349,0.15,0.212,9
F,0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15
M,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10
I,0.365,0.265,0.085,0.213,0.0945,0.049,0.06,7
M,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,7
