D,A,I,2,2,1,2,2,1,1,1
H,S,X,1,3,1,2,2,1,1,0
C,R,O,1,2,1,1,2,1,1,0
B,X,O,2,2,1,2,2,1,1,0
B,X,O,1,2,1,1,2,1,1,1
B,X,O,1,3,1,1,2,1,2,0
C,K,I,1,3,1,2,2,1,2,1
C,S,O,2,2,1,1,2,1,1,0
C,S,O,1,2,1,1,2,1,1,1
D,S,O,1,3,1,1,2,1,1,0
D,R,I,1,3,1,1,2,1,1,0
D,A,O,1,2,1,1,2,1,1,0
D,A,O,1,3,1,2,2,1,1,0
C,R,O,1,3,1,1,2,1,1,0
D,K,I,1,3,1,2,2,1,1,1
C,S,O,2,2,3,2,2,1,1,0
B,X,O,1,2,1,1,2,1,1,0
F,K,C,2,3,1,2,2,2,1,0
C,S,O,2,2,1,2,2,1,1,0
E,K,C,2,2,3,2,2,2,1,1
C,R,O,1,2,1,2,2,1,1,0
C,S,O,2,3,1,1,2,1,1,0
D,H,O,1,2,1,1,2,1,2,0
B,X,O,1,3,1,1,2,1,1,0
B,X,O,1,2,1,1,2,1,1,0
C,K,I,1,2,1,2,2,1,2,0
C,R,O,1,3,1,1,2,1,1,0
C,R,O,1,2,1,1,2,1,1,0
B,X,O,1,3,1,1,2,1,1,0
H,S,X,1,2,1,2,1,1,1,0
C,S,I,1,2,1,2,2,1,1,0
H,S,X,1,2,1,1,2,1,2,0
H,S,X,1,3,1,2,1,1,1,0
D,A,I,1,3,1,1,2,1,1,0
H,S,X,1,2,1,1,2,1,2,0
B,X,I,1,3,1,1,2,1,1,0
E,A,I,1,3,1,2,2,1,1,0
B,X,O,2,2,3,1,2,1,1,0
H,R,X,1,2,1,1,1,1,1,0
B,S,O,1,2,1,1,2,1,1,0
D,A,I,1,3,1,2,2,1,1,1
E,A,I,2,3,3,2,2,1,1,1
E,A,I,1,3,1,2,2,1,1,0
C,R,O,1,2,3,1,2,1,2,0
H,S,X,2,2,1,2,2,1,1,0
D,S,O,1,3,1,1,2,1,2,0
C,S,O,1,1,1,1,2,1,2,1
D,R,O,1,2,1,1,2,1,1,0
H,A,X,1,3,1,1,1,1,1,0
D,A,O,1,3,1,1,2,1,1,0
D,A,I,1,3,1,1,2,1,1,1
H,R,X,1,3,1,1,2,1,1,0
H,S,X,1,2,1,2,2,1,1,0
H,A,X,1,2,1,1,1,1,1,0
B,X,O,1,3,1,1,2,1,1,0
H,S,X,1,3,1,2,1,1,1,0
D,K,C,2,3,3,2,2,2,2,0
H,S,X,1,2,1,2,2,1,1,0
H,S,X,1,2,1,1,1,1,1,0
H,S,X,1,2,1,2,2,1,1,0
D,R,I,1,3,1,1,2,1,1,1
H,S,X,1,2,1,1,2,1,1,0
B,X,I,1,2,1,1,2,1,1,0
F,K,C,1,3,1,2,2,2,1,0
H,S,X,1,2,1,1,2,1,1,0
E,A,I,2,2,1,2,2,1,1,0
C,S,O,1,3,1,2,2,1,1,0
D,A,I,1,3,1,2,2,1,1,0
D,R,O,1,2,1,1,2,1,1,0
F,S,O,1,1,1,2,2,1,1,0
H,R,X,1,2,1,1,2,1,1,0
D,K,I,2,3,1,2,2,1,1,1
C,R,I,1,3,1,1,2,1,1,0
D,A,I,1,3,1,2,2,1,1,0
D,S,O,1,3,1,1,2,1,1,0
H,S,X,1,3,1,2,1,1,1,0
D,A,I,1,2,1,2,2,1,1,0
H,S,X,1,3,1,1,2,1,1,0
H,S,X,2,2,1,1,1,1,1,0
